2	0.8888888955116272	5	(contreras)	conteras,contrerar,contreras,contrras,ontreras
2	0.8888888955116272	2	(satizabal,zatizabal)	satizabal,zatizabal
2	0.875	3	(grisalez)	grisales,grisalez,grizalez
2	0.875	2	(viscaino,vizcaino)	viscaino,vizcaino
2	0.8571428656578064	3	(achagua,achgua,achogua)	achagua,achgua,achogua
3	0.8571428656578064	2	(suecun,suescun)	suecun,suescun
3	0.8571428656578064	2	(virgues,virguez)	virgues,virguez
3	0.8571428656578064	2	(satoba,siatoba)	satoba,siatoba
3	0.8571428656578064	2	(lavarde,laverde)	lavarde,laverde
3	0.8499999940395355	5	(colmenares)	colemnares,colmebares,colmenares,colmenarez,comenares
3	0.8452380895614624	5	(granda)	granada,granda,grandas,grande,granja
3	0.8452380895614624	4	(rivera)	rilvera,rivea,rivera,riviera
3	0.8452380895614624	4	(guzman)	duzman,guaman,guzaman,guzman
3	0.8452380895614624	4	(grosso)	gorosso,groso,gross,grosso
3	0.8452380895614624	3	(abello)	abella,abello,rabello
3	0.8452380895614624	3	(eslava)	eslaba,eslava,eslavia
3	0.8452380895614624	3	(zamora)	samora,zammora,zamora
3	0.8452380895614624	3	(bosiga)	bociga,bosiga,bosigas
3	0.8452380895614624	3	(poveda)	pobeda,poveda,povedae
3	0.8452380895614624	3	(osorio)	osorio,osorno,ososrio
3	0.8452380895614624	3	(fuquen)	fuquen,fuquene,fuques
3	0.8452380895614624	3	(morera)	moreda,morera,moreras
3	0.8452380895614624	3	(aleman)	alean,aleman,daleman
3	0.8452380895614624	3	(nausan)	nausan,naussan,neusan
3	0.8340909034013748	8	(albarracin)	albararcion,albarracil,albarracin,albarracion,albarran,albarrracin,albbarracin,albrracin
3	0.8333333432674408	6	(cifuentes)	cifentes,cifuentes,cufuentes,fuentes,nfuentes,sifuentes
3	0.8333333432674408	4	(guasquita)	guaqueta,guaquida,guasguita,guasquita
3	0.8333333432674408	4	(pirataque,pirateque)	pirabaque,piraneque,pirataque,pirateque
3	0.8333333134651184	4	(cortes)	corte,cortes,cortez,corts
3	0.8333333134651184	3	(brango)	arango,brando,brango
3	0.8333333134651184	3	(zavala)	savala,zabala,zavala
3	0.8333333134651184	3	(ravelo)	ravelo,raveo,revelo
3	0.8333333134651184	3	(lesmes)	lesmas,lesmes,lesmez
3	0.8333333134651184	3	(campo)	campo,campos,ocampo
3	0.8333333134651184	3	(useche)	useche,usechi,usuche
3	0.8273809552192688	4	(camacho)	camacho,camachor,capacho,cayachoa
3	0.8166666626930237	4	(paipa)	paiba,paipa,paiva,papipa
3	0.8154761989911398	5	(benitez)	beniitez,benites,benitez,benito,benitz
3	0.8125	4	(sastoque)	fautoque,santoque,sastoque,sestoque
3	0.8125	4	(nomesque)	fomeque,nomesque,nomesqui,nomezque
3	0.8125	4	(tibamoso)	tibamoso,tibamozo,tibanoso,tibasosa
3	0.8015873034795126	5	(rativa)	cativa,chativa,rativa,riativa,ritiva
3	0.8015873034795126	4	(bermeo)	berbeo,bermejo,bermeo,berreto
3	0.8007575869560242	4	(adarraga)	adarraga,idarraga,madarriaga,saldarriaga
3	0.7857142984867096	6	(pedraza)	padraza,pedraza,pedroza,pedrza,peraza,peroza
3	0.7847222238779068	5	(paipilla)	paipilla,paipillla,paiplla,pinilla,pinillla
3	0.75	2	(alcantar,alcazar)	alcantar,alcazar
3	0.7142857313156128	4	(baranoa,baranza)	balanta,baranoa,baranza,maranta
3	0.7142857313156128	2	(quinaya,quitana)	quinaya,quitana
2	0.9090908765792847	2	(comesaquira,comezaquira)	comesaquira,comezaquira
2	0.8999999761581421	2	(villareal,villarreal)	villareal,villarreal
2	0.8999999761581421	2	(bustamante,bustamente)	bustamante,bustamente
2	0.8944444358348846	3	(uscategui)	euscategui,uscategui,uscatequi
2	0.8888888955116272	2	(cañizales,cañizares)	cañizales,cañizares
2	0.8888888955116272	2	(vaaliente,valiente)	vaaliente,valiente
2	0.8888888955116272	2	(goyenche,goyeneche)	goyenche,goyeneche
2	0.8888888955116272	2	(jaramillo,jaramilo)	jaramillo,jaramilo
2	0.8888888955116272	2	(esamilla,escamilla)	esamilla,escamilla
2	0.875	3	(palacios)	palacio,palacios,palcios
2	0.875	3	(quimbay,quimbaya,quimbayo)	quimbay,quimbaya,quimbayo
3	0.875	2	(huratado,hurtado)	huratado,hurtado
3	0.8660714328289032	4	(morales)	molrales,morakes,morales,moralez
3	0.8660714328289032	3	(menjure)	menjura,menjure,menjuren
3	0.8571428656578064	3	(cubaque)	cubague,cubaque,ubaque
3	0.8571428656578064	3	(berdugo,erdugo,verdugo)	berdugo,erdugo,verdugo
3	0.8571428656578064	3	(malver)	malaver,malvaer,malver
3	0.8571428656578064	3	(quesada)	quesada,quesda,quezada
3	0.8571428656578064	3	(tojansi)	tofansi,tojanci,tojansi
2	0.8571428656578064	3	(carrero)	carrera,carrero,marrero
4	0.8571428656578064	2	(laguna,lagunas)	laguna,lagunas
4	0.8571428656578064	2	(gavidia,gaviria)	gavidia,gaviria
4	0.8379629651705424	5	(manrique)	enrique,manrique,manrrique,marique,mnarique
4	0.8333333134651184	2	(losano,lozano)	losano,lozano
4	0.800000011920929	2	(mocha,ocha)	mocha,ocha
4	0.800000011920929	2	(hamon,ramon)	hamon,ramon
4	0.7916666666666666	4	(guesguan,guezguan,queguan,quenguan)	guesguan,guezguan,queguan,quenguan
4	0.7750000059604645	5	(nino,niño)	nilo,nino,ninño,nio,niño
4	0.75	2	(real,reay)	real,reay
3	0.8888888955116272	4	(patarroyo)	pararroyo,pataroyo,patarroyo,patorroyo
3	0.8888888955116272	3	(cipagauta)	cipagauta,cipagauto,cipgauta
3	0.8819444477558136	3	(ricaurte)	ricaurte,ricaute,ricuaurte
3	0.8819444477558136	3	(cicuamia)	ciacuamia,cicuamia,sicuamia
3	0.875	5	(montañez)	montanez,montaqez,montañes,montañez,motañez
3	0.875	2	(aguilera,agulera)	aguilera,agulera
3	0.875	2	(carvaja,carvajas)	carvaja,carvajas
3	0.875	2	(sotachan,sutachan)	sotachan,sutachan
3	0.8660714328289032	4	(caceres)	caceres,caceress,cacerez,caseres
3	0.8660714328289032	3	(salinas)	salijnas,salina,salinas
3	0.8571428656578064	3	(vargas)	vargas,vasrgas,vcargas
3	0.8571428656578064	3	(sequera)	seguera,sequeda,sequera
3	0.8571428656578064	3	(esteve,esteves,estevez)	esteve,esteves,estevez
3	0.8571428656578064	2	(wanumen,wunumen)	wanumen,wunumen
3	0.8571428656578064	2	(rosillo,rosollo)	rosillo,rosollo
3	0.8571428656578064	2	(sanche,sanchea)	sanche,sanchea
